Fecha,Provincia,Distrito,Municipio,ConfirmadosPCR,ConfirmadosPCR14d,ConfirmadosTotal,Defunciones
2020-04-30,Málaga,Valle del Guadalhorce,Yunquera,NA,NA,7,2
2020-04-30,Sevilla,Aljarafe,Albaida del Aljarafe,NA,NA,2,NA
2020-04-30,Sevilla,Aljarafe,Almensilla,NA,NA,9,1
2020-04-30,Sevilla,Aljarafe,Aznalcázar,NA,NA,6,NA
2020-04-30,Sevilla,Aljarafe,Aznalcóllar,NA,NA,1,1
2020-04-30,Sevilla,Aljarafe,Benacazón,NA,NA,4,NA
2020-04-30,Sevilla,Aljarafe,Bollullos de la Mitación,NA,NA,7,NA
2020-04-30,Sevilla,Aljarafe,Bormujos,NA,NA,22,NA
2020-04-30,Sevilla,Aljarafe,Camas,NA,NA,16,1
2020-04-30,Sevilla,Aljarafe,Carrión de los Céspedes,NA,NA,1,NA
2020-04-30,Sevilla,Aljarafe,Castilleja de Guzmán,NA,NA,2,NA
2020-04-30,Sevilla,Aljarafe,Castilleja de la Cuesta,NA,NA,21,1
2020-04-30,Sevilla,Aljarafe,Castilleja del Campo,NA,NA,NA,NA
2020-04-30,Sevilla,Aljarafe,Coria del Río,NA,NA,25,2
2020-04-30,Sevilla,Aljarafe,Espartinas,NA,NA,18,NA
2020-04-30,Sevilla,Aljarafe,Gelves,NA,NA,14,1
2020-04-30,Sevilla,Aljarafe,Gines,NA,NA,6,NA
2020-04-30,Sevilla,Aljarafe,Huévar del Aljarafe,NA,NA,1,NA
2020-04-30,Sevilla,Aljarafe,Isla Mayor,NA,NA,1,NA
2020-04-30,Sevilla,Aljarafe,Mairena del Aljarafe,NA,NA,68,3
2020-04-30,Sevilla,Aljarafe,Olivares,NA,NA,5,NA
2020-04-30,Sevilla,Aljarafe,Palomares del Río,NA,NA,8,NA
2020-04-30,Sevilla,Aljarafe,Pilas,NA,NA,9,NA
2020-04-30,Sevilla,Aljarafe,Puebla del Río (La),NA,NA,6,NA
2020-04-30,Sevilla,Aljarafe,Salteras,NA,NA,5,NA
2020-04-30,Sevilla,Aljarafe,San Juan de Aznalfarache,NA,NA,154,32
2020-04-30,Sevilla,Aljarafe,Sanlúcar la Mayor,NA,NA,12,1
2020-04-30,Sevilla,Aljarafe,Santiponce,NA,NA,4,NA
2020-04-30,Sevilla,Aljarafe,Tomares,NA,NA,41,3
2020-04-30,Sevilla,Aljarafe,Umbrete,NA,NA,11,NA
2020-04-30,Sevilla,Aljarafe,Valencina de la Concepción,NA,NA,4,NA
2020-04-30,Sevilla,Aljarafe,Villamanrique de la Condesa,NA,NA,1,NA
2020-04-30,Sevilla,Aljarafe,Villanueva del Ariscal,NA,NA,4,NA
2020-04-30,Sevilla,Guadalquivir,Peñaflor,NA,NA,1,1
2020-04-30,Sevilla,Sevilla (distrito),Sevilla (capital),NA,NA,1293,116
2020-04-30,Sevilla,Sevilla Este,Aguadulce,NA,NA,NA,NA
2020-04-30,Sevilla,Sevilla Este,Algámitas,NA,NA,NA,NA
2020-04-30,Sevilla,Sevilla Este,Badolatosa,NA,NA,NA,NA
2020-04-30,Sevilla,Sevilla Este,Cañada Rosal,NA,NA,4,NA
2020-04-30,Sevilla,Sevilla Este,Casariche,NA,NA,2,NA
2020-04-30,Sevilla,Sevilla Este,Corrales (Los),NA,NA,3,NA
2020-04-30,Sevilla,Sevilla Este,Écija,NA,NA,22,3
2020-04-30,Sevilla,Sevilla Este,Estepa,NA,NA,19,4
2020-04-30,Sevilla,Sevilla Este,Fuentes de Andalucía,NA,NA,5,NA
2020-04-30,Sevilla,Sevilla Este,Gilena,NA,NA,1,NA
2020-04-30,Sevilla,Sevilla Este,Herrera,NA,NA,9,1
2020-04-30,Sevilla,Sevilla Este,Lantejuela,NA,NA,NA,NA
2020-04-30,Sevilla,Sevilla Este,Lora de Estepa,NA,NA,1,NA
2020-04-30,Sevilla,Sevilla Este,Luisiana (La),NA,NA,2,NA
2020-04-30,Sevilla,Sevilla Este,Marchena,NA,NA,32,6
2020-04-30,Sevilla,Sevilla Este,Marinaleda,NA,NA,1,NA
2020-04-30,Sevilla,Sevilla Este,Martín de la Jara,NA,NA,3,NA
2020-04-30,Sevilla,Sevilla Este,Osuna,NA,NA,13,NA
2020-04-30,Sevilla,Sevilla Este,Pedrera,NA,NA,3,NA
2020-04-30,Sevilla,Sevilla Este,Puebla de Cazalla (La),NA,NA,4,2
2020-04-30,Sevilla,Sevilla Este,Roda de Andalucía (La),NA,NA,11,NA
2020-04-30,Sevilla,Sevilla Este,Rubio (El),NA,NA,3,NA
2020-04-30,Sevilla,Sevilla Este,Saucejo (El),NA,NA,2,NA
2020-04-30,Sevilla,Sevilla Este,Villanueva de San Juan,NA,NA,1,NA
2020-04-30,Sevilla,Sevilla Norte,Alanís,NA,NA,1,NA
2020-04-30,Sevilla,Sevilla Norte,Alcalá del Río,NA,NA,6,NA
2020-04-30,Sevilla,Sevilla Norte,Alcolea del Río,NA,NA,4,1
2020-04-30,Sevilla,Sevilla Norte,Algaba (La),NA,NA,15,1
2020-04-30,Sevilla,Sevilla Norte,Almadén de la Plata,NA,NA,NA,NA
2020-04-30,Sevilla,Sevilla Norte,Brenes,NA,NA,9,1
2020-04-30,Sevilla,Sevilla Norte,Burguillos,NA,NA,8,NA
2020-04-30,Sevilla,Sevilla Norte,Campana (La),NA,NA,NA,NA
2020-04-30,Sevilla,Sevilla Norte,Cantillana,NA,NA,9,1
2020-04-30,Sevilla,Sevilla Norte,Carmona,NA,NA,19,2
