Fecha,Territorio,nombre.corto,provincia,Edad,Sexo,Casos
2020-04-22,Axarquia,Axarquía,Málaga,De 30 a 44 años,Ambos sexos,27
2020-04-22,Axarquia,Axarquía,Málaga,De 30 a 44 años,Hombres,10
2020-04-22,Axarquia,Axarquía,Málaga,De 30 a 44 años,Mujeres,17
2020-04-22,Axarquia,Axarquía,Málaga,De 45 a 64 años,Ambos sexos,60
2020-04-22,Axarquia,Axarquía,Málaga,De 45 a 64 años,Hombres,34
2020-04-22,Axarquia,Axarquía,Málaga,De 45 a 64 años,Mujeres,26
2020-04-22,Axarquia,Axarquía,Málaga,De 65 a 84 años,Ambos sexos,40
2020-04-22,Axarquia,Axarquía,Málaga,De 65 a 84 años,Hombres,31
2020-04-22,Axarquia,Axarquía,Málaga,De 65 a 84 años,Mujeres,9
2020-04-22,Axarquia,Axarquía,Málaga,De 85 y más años,Ambos sexos,13
2020-04-22,Axarquia,Axarquía,Málaga,De 85 y más años,Hombres,3
2020-04-22,Axarquia,Axarquía,Málaga,De 85 y más años,Mujeres,10
2020-04-22,Costa del Sol,Costa Sol,Málaga,TOTAL,Ambos sexos,565
2020-04-22,Costa del Sol,Costa Sol,Málaga,TOTAL,Hombres,302
2020-04-22,Costa del Sol,Costa Sol,Málaga,TOTAL,Mujeres,263
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 0 a 14 años,Ambos sexos,4
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 0 a 14 años,Hombres,4
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 0 a 14 años,Mujeres,NA
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 15 a 29 años,Ambos sexos,27
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 15 a 29 años,Hombres,13
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 15 a 29 años,Mujeres,14
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 30 a 44 años,Ambos sexos,126
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 30 a 44 años,Hombres,59
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 30 a 44 años,Mujeres,67
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 45 a 64 años,Ambos sexos,226
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 45 a 64 años,Hombres,135
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 45 a 64 años,Mujeres,91
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 65 a 84 años,Ambos sexos,142
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 65 a 84 años,Hombres,80
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 65 a 84 años,Mujeres,62
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 85 y más años,Ambos sexos,40
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 85 y más años,Hombres,11
2020-04-22,Costa del Sol,Costa Sol,Málaga,De 85 y más años,Mujeres,29
2020-04-22,La Vega,La Vega,Málaga,TOTAL,Ambos sexos,170
2020-04-22,La Vega,La Vega,Málaga,TOTAL,Hombres,95
2020-04-22,La Vega,La Vega,Málaga,TOTAL,Mujeres,75
2020-04-22,La Vega,La Vega,Málaga,De 0 a 14 años,Ambos sexos,1
2020-04-22,La Vega,La Vega,Málaga,De 0 a 14 años,Hombres,1
2020-04-22,La Vega,La Vega,Málaga,De 0 a 14 años,Mujeres,NA
2020-04-22,La Vega,La Vega,Málaga,De 15 a 29 años,Ambos sexos,5
2020-04-22,La Vega,La Vega,Málaga,De 15 a 29 años,Hombres,3
2020-04-22,La Vega,La Vega,Málaga,De 15 a 29 años,Mujeres,2
2020-04-22,La Vega,La Vega,Málaga,De 30 a 44 años,Ambos sexos,19
2020-04-22,La Vega,La Vega,Málaga,De 30 a 44 años,Hombres,10
2020-04-22,La Vega,La Vega,Málaga,De 30 a 44 años,Mujeres,9
2020-04-22,La Vega,La Vega,Málaga,De 45 a 64 años,Ambos sexos,59
2020-04-22,La Vega,La Vega,Málaga,De 45 a 64 años,Hombres,40
2020-04-22,La Vega,La Vega,Málaga,De 45 a 64 años,Mujeres,19
2020-04-22,La Vega,La Vega,Málaga,De 65 a 84 años,Ambos sexos,63
2020-04-22,La Vega,La Vega,Málaga,De 65 a 84 años,Hombres,31
2020-04-22,La Vega,La Vega,Málaga,De 65 a 84 años,Mujeres,32
2020-04-22,La Vega,La Vega,Málaga,De 85 y más años,Ambos sexos,23
2020-04-22,La Vega,La Vega,Málaga,De 85 y más años,Hombres,10
2020-04-22,La Vega,La Vega,Málaga,De 85 y más años,Mujeres,13
2020-04-22,Málaga (distrito),Málaga,Málaga,TOTAL,Ambos sexos,1541
2020-04-22,Málaga (distrito),Málaga,Málaga,TOTAL,Hombres,771
2020-04-22,Málaga (distrito),Málaga,Málaga,TOTAL,Mujeres,770
2020-04-22,Málaga (distrito),Málaga,Málaga,De 0 a 14 años,Ambos sexos,2
2020-04-22,Málaga (distrito),Málaga,Málaga,De 0 a 14 años,Hombres,2
2020-04-22,Málaga (distrito),Málaga,Málaga,De 0 a 14 años,Mujeres,NA
2020-04-22,Málaga (distrito),Málaga,Málaga,De 15 a 29 años,Ambos sexos,104
2020-04-22,Málaga (distrito),Málaga,Málaga,De 15 a 29 años,Hombres,42
2020-04-22,Málaga (distrito),Málaga,Málaga,De 15 a 29 años,Mujeres,62
2020-04-22,Málaga (distrito),Málaga,Málaga,De 30 a 44 años,Ambos sexos,315
2020-04-22,Málaga (distrito),Málaga,Málaga,De 30 a 44 años,Hombres,139
2020-04-22,Málaga (distrito),Málaga,Málaga,De 30 a 44 años,Mujeres,176
2020-04-22,Málaga (distrito),Málaga,Málaga,De 45 a 64 años,Ambos sexos,638
2020-04-22,Málaga (distrito),Málaga,Málaga,De 45 a 64 años,Hombres,346
2020-04-22,Málaga (distrito),Málaga,Málaga,De 45 a 64 años,Mujeres,292
2020-04-22,Málaga (distrito),Málaga,Málaga,De 65 a 84 años,Ambos sexos,382
2020-04-22,Málaga (distrito),Málaga,Málaga,De 65 a 84 años,Hombres,210
2020-04-22,Málaga (distrito),Málaga,Málaga,De 65 a 84 años,Mujeres,172
2020-04-22,Málaga (distrito),Málaga,Málaga,De 85 y más años,Ambos sexos,100
2020-04-22,Málaga (distrito),Málaga,Málaga,De 85 y más años,Hombres,32
2020-04-22,Málaga (distrito),Málaga,Málaga,De 85 y más años,Mujeres,68
2020-04-22,Serranía,Serranía,Málaga,TOTAL,Ambos sexos,106
2020-04-22,Serranía,Serranía,Málaga,TOTAL,Hombres,35
2020-04-22,Serranía,Serranía,Málaga,TOTAL,Mujeres,71
2020-04-22,Serranía,Serranía,Málaga,De 15 a 29 años,Ambos sexos,7
2020-04-22,Serranía,Serranía,Málaga,De 15 a 29 años,Hombres,1
2020-04-22,Serranía,Serranía,Málaga,De 15 a 29 años,Mujeres,6
2020-04-22,Serranía,Serranía,Málaga,De 30 a 44 años,Ambos sexos,15
2020-04-22,Serranía,Serranía,Málaga,De 30 a 44 años,Hombres,5
2020-04-22,Serranía,Serranía,Málaga,De 30 a 44 años,Mujeres,10
2020-04-22,Serranía,Serranía,Málaga,De 45 a 64 años,Ambos sexos,25
2020-04-22,Serranía,Serranía,Málaga,De 45 a 64 años,Hombres,11
2020-04-22,Serranía,Serranía,Málaga,De 45 a 64 años,Mujeres,14
2020-04-22,Serranía,Serranía,Málaga,De 65 a 84 años,Ambos sexos,31
2020-04-22,Serranía,Serranía,Málaga,De 65 a 84 años,Hombres,10
2020-04-22,Serranía,Serranía,Málaga,De 65 a 84 años,Mujeres,21
2020-04-22,Serranía,Serranía,Málaga,De 85 y más años,Ambos sexos,28
2020-04-22,Serranía,Serranía,Málaga,De 85 y más años,Hombres,8
2020-04-22,Serranía,Serranía,Málaga,De 85 y más años,Mujeres,20
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,TOTAL,Ambos sexos,210
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,TOTAL,Hombres,110
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,TOTAL,Mujeres,100
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 0 a 14 años,Ambos sexos,2
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 0 a 14 años,Hombres,2
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 0 a 14 años,Mujeres,NA
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 15 a 29 años,Ambos sexos,8
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 15 a 29 años,Hombres,5
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 15 a 29 años,Mujeres,3
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 30 a 44 años,Ambos sexos,39
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 30 a 44 años,Hombres,17
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 30 a 44 años,Mujeres,22
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 45 a 64 años,Ambos sexos,84
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 45 a 64 años,Hombres,46
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 45 a 64 años,Mujeres,38
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 65 a 84 años,Ambos sexos,57
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 65 a 84 años,Hombres,35
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 65 a 84 años,Mujeres,22
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 85 y más años,Ambos sexos,20
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 85 y más años,Hombres,5
2020-04-22,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 85 y más años,Mujeres,15
2020-04-22,Aljarafe,Aljarafe,Sevilla,TOTAL,Ambos sexos,453
2020-04-22,Aljarafe,Aljarafe,Sevilla,TOTAL,Hombres,187
2020-04-22,Aljarafe,Aljarafe,Sevilla,TOTAL,Mujeres,266
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 0 a 14 años,Ambos sexos,2
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 0 a 14 años,Hombres,1
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 0 a 14 años,Mujeres,1
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 15 a 29 años,Ambos sexos,31
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 15 a 29 años,Hombres,13
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 15 a 29 años,Mujeres,18
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 30 a 44 años,Ambos sexos,80
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 30 a 44 años,Hombres,33
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 30 a 44 años,Mujeres,47
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 45 a 64 años,Ambos sexos,149
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 45 a 64 años,Hombres,83
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 45 a 64 años,Mujeres,66
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 65 a 84 años,Ambos sexos,110
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 65 a 84 años,Hombres,47
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 65 a 84 años,Mujeres,63
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 85 y más años,Ambos sexos,81
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 85 y más años,Hombres,10
2020-04-22,Aljarafe,Aljarafe,Sevilla,De 85 y más años,Mujeres,71
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,TOTAL,Ambos sexos,1200
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,TOTAL,Hombres,498
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,TOTAL,Mujeres,702
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 0 a 14 años,Ambos sexos,3
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 0 a 14 años,Hombres,3
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 0 a 14 años,Mujeres,NA
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 15 a 29 años,Ambos sexos,81
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 15 a 29 años,Hombres,27
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 15 a 29 años,Mujeres,54
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 30 a 44 años,Ambos sexos,221
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 30 a 44 años,Hombres,98
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 30 a 44 años,Mujeres,123
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 45 a 64 años,Ambos sexos,381
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 45 a 64 años,Hombres,191
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 45 a 64 años,Mujeres,190
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 65 a 84 años,Ambos sexos,298
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 65 a 84 años,Hombres,137
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 65 a 84 años,Mujeres,161
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 85 y más años,Ambos sexos,216
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 85 y más años,Hombres,42
2020-04-22,Sevilla (distrito),Sevilla,Sevilla,De 85 y más años,Mujeres,174
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,TOTAL,Ambos sexos,128
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,TOTAL,Hombres,67
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,TOTAL,Mujeres,61
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 15 a 29 años,Ambos sexos,9
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 15 a 29 años,Hombres,3
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 15 a 29 años,Mujeres,6
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 30 a 44 años,Ambos sexos,15
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 30 a 44 años,Hombres,7
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 30 a 44 años,Mujeres,8
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 45 a 64 años,Ambos sexos,50
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 45 a 64 años,Hombres,21
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 45 a 64 años,Mujeres,29
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 65 a 84 años,Ambos sexos,47
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 65 a 84 años,Hombres,32
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 65 a 84 años,Mujeres,15
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 85 y más años,Ambos sexos,7
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 85 y más años,Hombres,4
2020-04-22,Sevilla Este,Sevilla Este,Sevilla,De 85 y más años,Mujeres,3
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,TOTAL,Ambos sexos,199
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,TOTAL,Hombres,88
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,TOTAL,Mujeres,111
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 15 a 29 años,Ambos sexos,14
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 15 a 29 años,Hombres,6
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 15 a 29 años,Mujeres,8
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 30 a 44 años,Ambos sexos,55
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 30 a 44 años,Hombres,25
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 30 a 44 años,Mujeres,30
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 45 a 64 años,Ambos sexos,65
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 45 a 64 años,Hombres,28
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 45 a 64 años,Mujeres,37
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 65 a 84 años,Ambos sexos,48
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 65 a 84 años,Hombres,23
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 65 a 84 años,Mujeres,25
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 85 y más años,Ambos sexos,17
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 85 y más años,Hombres,6
2020-04-22,Sevilla Norte,Sevilla Norte,Sevilla,De 85 y más años,Mujeres,11
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,TOTAL,Ambos sexos,483
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,TOTAL,Hombres,190
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,TOTAL,Mujeres,293
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 0 a 14 años,Ambos sexos,1
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 0 a 14 años,Hombres,1
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 0 a 14 años,Mujeres,NA
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 15 a 29 años,Ambos sexos,23
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 15 a 29 años,Hombres,4
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 15 a 29 años,Mujeres,19
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 30 a 44 años,Ambos sexos,89
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 30 a 44 años,Hombres,30
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 30 a 44 años,Mujeres,59
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 45 a 64 años,Ambos sexos,173
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 45 a 64 años,Hombres,74
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 45 a 64 años,Mujeres,99
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 65 a 84 años,Ambos sexos,134
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 65 a 84 años,Hombres,55
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 65 a 84 años,Mujeres,79
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 85 y más años,Ambos sexos,63
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 85 y más años,Hombres,26
2020-04-22,Sevilla Sur,Sevilla Sur,Sevilla,De 85 y más años,Mujeres,37
2020-04-23,Almería (distrito),Almería,Almería,TOTAL,Ambos sexos,239
2020-04-23,Almería (distrito),Almería,Almería,TOTAL,Hombres,124
2020-04-23,Almería (distrito),Almería,Almería,TOTAL,Mujeres,115
2020-04-23,Almería (distrito),Almería,Almería,De 15 a 29 años,Ambos sexos,40
2020-04-23,Almería (distrito),Almería,Almería,De 15 a 29 años,Hombres,27
2020-04-23,Almería (distrito),Almería,Almería,De 15 a 29 años,Mujeres,13
2020-04-23,Almería (distrito),Almería,Almería,De 30 a 44 años,Ambos sexos,50
2020-04-23,Almería (distrito),Almería,Almería,De 30 a 44 años,Hombres,24
2020-04-23,Almería (distrito),Almería,Almería,De 30 a 44 años,Mujeres,26
2020-04-23,Almería (distrito),Almería,Almería,De 45 a 64 años,Ambos sexos,59
2020-04-23,Almería (distrito),Almería,Almería,De 45 a 64 años,Hombres,25
2020-04-23,Almería (distrito),Almería,Almería,De 45 a 64 años,Mujeres,34
2020-04-23,Almería (distrito),Almería,Almería,De 65 a 84 años,Ambos sexos,54
2020-04-23,Almería (distrito),Almería,Almería,De 65 a 84 años,Hombres,30
2020-04-23,Almería (distrito),Almería,Almería,De 65 a 84 años,Mujeres,24
2020-04-23,Almería (distrito),Almería,Almería,De 85 y más años,Ambos sexos,36
2020-04-23,Almería (distrito),Almería,Almería,De 85 y más años,Hombres,18
2020-04-23,Almería (distrito),Almería,Almería,De 85 y más años,Mujeres,18
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,TOTAL,Ambos sexos,82
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,TOTAL,Hombres,46
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,TOTAL,Mujeres,36
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 15 a 29 años,Ambos sexos,6
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 15 a 29 años,Hombres,2
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 15 a 29 años,Mujeres,4
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 30 a 44 años,Ambos sexos,10
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 30 a 44 años,Hombres,5
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 30 a 44 años,Mujeres,5
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 45 a 64 años,Ambos sexos,29
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 45 a 64 años,Hombres,17
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 45 a 64 años,Mujeres,12
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 65 a 84 años,Ambos sexos,31
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 65 a 84 años,Hombres,17
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 65 a 84 años,Mujeres,14
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 85 y más años,Ambos sexos,6
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 85 y más años,Hombres,5
2020-04-23,Levante-Alto Almanzora,Levante-Alto Almanzora,Almería,De 85 y más años,Mujeres,1
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,TOTAL,Ambos sexos,192
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,TOTAL,Hombres,79
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,TOTAL,Mujeres,113
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 15 a 29 años,Ambos sexos,14
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 15 a 29 años,Hombres,3
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 15 a 29 años,Mujeres,11
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 30 a 44 años,Ambos sexos,39
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 30 a 44 años,Hombres,19
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 30 a 44 años,Mujeres,20
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 45 a 64 años,Ambos sexos,57
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 45 a 64 años,Hombres,27
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 45 a 64 años,Mujeres,30
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 65 a 84 años,Ambos sexos,60
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 65 a 84 años,Hombres,25
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 65 a 84 años,Mujeres,35
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 85 y más años,Ambos sexos,22
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 85 y más años,Hombres,5
2020-04-23,Poniente de Almería,Almeria Poniente,Almería,De 85 y más años,Mujeres,17
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,TOTAL,Ambos sexos,512
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,TOTAL,Hombres,210
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,TOTAL,Mujeres,302
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 15 a 29 años,Ambos sexos,26
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 15 a 29 años,Hombres,9
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 15 a 29 años,Mujeres,17
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 30 a 44 años,Ambos sexos,78
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 30 a 44 años,Hombres,30
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 30 a 44 años,Mujeres,48
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 45 a 64 años,Ambos sexos,201
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 45 a 64 años,Hombres,86
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 45 a 64 años,Mujeres,115
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 65 a 84 años,Ambos sexos,140
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 65 a 84 años,Hombres,67
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 65 a 84 años,Mujeres,73
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 85 y más años,Ambos sexos,67
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 85 y más años,Hombres,18
2020-04-23,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 85 y más años,Mujeres,49
2020-04-23,Campo de Gibraltar,Campo Gibraltar,Cádiz,TOTAL,Ambos sexos,225
2020-04-23,Campo de Gibraltar,Campo Gibraltar,Cádiz,TOTAL,Hombres,109
2020-04-23,Campo de Gibraltar,Campo Gibraltar,Cádiz,TOTAL,Mujeres,116
2020-04-23,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 0 a 14 años,Ambos sexos,1
2020-04-23,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 0 a 14 años,Hombres,1
2020-04-23,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 0 a 14 años,Mujeres,NA
2020-04-23,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 15 a 29 años,Ambos sexos,11
2020-04-23,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 15 a 29 años,Hombres,3
2020-04-23,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 15 a 29 años,Mujeres,8
2020-04-23,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 30 a 44 años,Ambos sexos,38
2020-04-23,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 30 a 44 años,Hombres,14
